_id,location,language,nationality,age,sex,hearing_impairments,personality_trusting,personality_artistic,personality_imagination,personality_reserved,personality_outgoing,personality_lazy,personality_stress,personality_nervous,personality_fault,personality_thorough,musical_expertise,concentration,critical_reaction,control_power,control_like_dislike,control_tension,control_engagement,control_activity,control_positivity,control_familiarity,song_power,song_like_dislike,song_tension,song_engagement,song_activity,song_positivity,song_familiarity,musical_background,visual_impairments,song_inspired,song_wonder,song_spirituality,song_thrills,song_chills,song_tenderness,song_nostalgia,song_goosebumps,song_overwhelmed,song_shivers,song_chillsshiversthrills,song_transcendence,song_sadness,song_joyfulactivation,song_peacefulness,song,musicpref_rock,musicpref_traditional_irish,musicpref_hip_hop,musicpref_jazz,musicpref_pop,musicpref_hiphop,musicpref_world,musicpref_none,musicpref_classical,musicpref_folk,musicpref_dance
570eb78383a73509d0e03ca4,taipei_city,en,taiwanese,10.0,male,False,3.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,True,3.0,1.0,1.0,1.0,1.0,1.0,-1.0,5.0,4.0,5.0,4.0,4.0,5.0,1.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,0,1,0,0,,0,0,0
570eb76f83a73509d0e0364a,taipei_city,zh_TW,american,18.0,female,False,4.0,1.0,5.0,4.0,5.0,4.0,2.0,5.0,4.0,3.0,2.0,4.0,True,4.0,3.0,3.0,3.0,3.0,3.0,-1.0,4.0,5.0,4.0,5.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,0,1,1,0,,0,0,1
570eb74683a73509d0e02899,taipei_city,en,taiwanese,15.0,male,False,4.0,2.0,4.0,2.0,4.0,4.0,5.0,4.0,3.0,3.0,2.0,5.0,True,3.0,3.0,5.0,4.0,2.0,2.0,-1.0,4.0,5.0,5.0,5.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,0,1,0,0,,0,0,0
570eb77a83a73509d0e039dc,taipei_city,en,taiwanese,30.0,male,False,4.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0,True,4.0,4.0,4.0,3.0,5.0,4.0,-1.0,4.0,5.0,4.0,4.0,5.0,5.0,2.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,0,1,0,0,,0,0,0
570eb72383a73509d0e01cff,taichung_city,en,taiwanese,18.0,female,False,4.0,1.0,5.0,4.0,2.0,4.0,5.0,4.0,4.0,4.0,1.0,4.0,True,2.0,3.0,4.0,2.0,3.0,3.0,-1.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,0,1,0,0,,0,0,0
570eb74a83a73509d0e029f0,taichung_city,en,taiwanese,27.0,female,False,4.0,2.0,4.0,4.0,3.0,4.0,2.0,5.0,2.0,3.0,3.0,4.0,True,4.0,2.0,3.0,2.0,2.0,3.0,-1.0,3.0,4.0,4.0,4.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,into_dust,1,0,0,1,0,0,1,,1,0,0
570eb77e83a73509d0e03b4c,taichung_city,zh_TW,taiwanese,21.0,male,False,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,True,4.0,3.0,3.0,4.0,2.0,3.0,-1.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,0,0,0,1,,0,0,0
570eb76483a73509d0e0327e,taichung_city,en,taiwanese,29.0,female,False,4.0,1.0,4.0,4.0,2.0,5.0,3.0,4.0,3.0,2.0,4.0,5.0,True,4.0,3.0,4.0,4.0,2.0,3.0,-1.0,3.0,4.0,4.0,5.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,into_dust,1,0,0,0,1,0,0,,0,0,0
570eb78b83a73509d0e03ee5,taichung_city,en,taiwanese,19.0,female,False,4.0,2.0,5.0,4.0,4.0,3.0,4.0,5.0,2.0,4.0,2.0,3.0,True,4.0,4.0,4.0,4.0,3.0,4.0,-1.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,0,1,0,0,,1,0,0
570eb76683a73509d0e0332d,taichung_city,zh_TW,taiwanese,36.0,female,False,4.0,3.0,4.0,3.0,4.0,3.0,2.0,5.0,2.0,3.0,1.0,4.0,True,3.0,3.0,3.0,1.0,3.0,3.0,-1.0,3.0,4.0,4.0,3.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,0,1,0,0,,0,0,0
570eb7b883a73509d0e04cf3,taichung_city,zh_TW,taiwanese,51.0,male,False,1.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,4.0,4.0,1.0,5.0,True,1.0,1.0,1.0,5.0,2.0,1.0,-1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,0,1,0,0,,0,0,0
541102ae08ad6ee3090e6643,dublin,,irish,21.0,female,False,,,,,,,,,,,,,True,,,,,,,,,3.0,4.0,2.0,4.0,2.0,3.0,,,,,,,,,,,,,1.0,,,,,into_dust,0,0,0,0,0,0,0,,1,0,0
541102b008ad6ee3090e666c,dublin,,irish,21.0,male,False,,,,,,,,,,,,,True,,,,,,,,,3.0,2.0,3.0,4.0,4.0,2.0,,,,,,,,,,,,,5.0,,,,,into_dust,1,0,0,0,0,0,0,,0,0,0
5411036308ad6ee3090e68ff,dublin,,irish,31.0,male,False,,,,,,,,,,,,,True,,,,,,,,,4.0,4.0,4.0,4.0,4.0,1.0,,,,,,,,,,,,,1.0,,,,,into_dust,1,0,0,1,0,0,1,,1,0,0
5411041308ad6ee3090e6b77,dublin,,other,31.0,male,False,,,,,,,,,,,,,True,,,,,,,,,1.0,2.0,1.0,4.0,4.0,4.0,,,,,,,,,,,,,2.0,,,,,into_dust,1,0,1,0,1,0,1,,1,0,0
5411051908ad6ee3090e6f34,dublin,,other,21.0,male,False,,,,,,,,,,,,,True,,,,,,,,,2.0,5.0,2.0,5.0,4.0,1.0,,,,,,,,,,,,,1.0,,,,,into_dust,1,0,1,0,0,0,0,,0,0,0
5411059a08ad6ee3090e70fb,dublin,,irish,31.0,female,False,,,,,,,,,,,,,True,,,,,,,,,1.0,5.0,1.0,3.0,4.0,5.0,,,,,,,,,,,,,5.0,,,,,into_dust,1,0,0,0,0,0,0,,1,0,1
5411059b08ad6ee3090e7107,dublin,,irish,21.0,male,False,,,,,,,,,,,,,True,,,,,,,,,2.0,4.0,2.0,3.0,3.0,1.0,,,,,,,,,,,,,2.0,,,,,into_dust,1,0,0,0,0,0,0,,0,0,0
5411061e08ad6ee3090e72f0,dublin,,irish,21.0,male,False,,,,,,,,,,,,,True,,,,,,,,,2.0,4.0,3.0,3.0,2.0,3.0,,,,,,,,,,,,,1.0,,,,,into_dust,1,0,0,0,0,0,0,,0,0,0
5411062008ad6ee3090e730c,dublin,,other,31.0,female,False,,,,,,,,,,,,,True,,,,,,,,,1.0,4.0,2.0,3.0,2.0,3.0,,,,,,,,,,,,,2.0,,,,,into_dust,1,0,0,0,1,0,1,,0,0,1
5411076d08ad6ee3090e7777,dublin,,other,41.0,female,False,,,,,,,,,,,,,True,,,,,,,,,2.0,3.0,2.0,4.0,1.0,1.0,,,,,,,,,,,,,4.0,,,,,into_dust,0,0,0,0,1,0,0,,1,0,1
5410f7b408ad6ee3090e3d12,dublin,,irish,21.0,female,False,,,,,,,,,,,,,True,,,,,,,,,1.0,4.0,2.0,3.0,2.0,4.0,,,,,,,,,,,,,1.0,,,,,into_dust,0,0,1,0,1,0,0,,0,0,0
5410f7b508ad6ee3090e3d2b,dublin,,irish,81.0,male,True,,,,,,,,,,,,,True,,,,,,,,,3.0,4.0,3.0,3.0,3.0,1.0,,,,,,,,,,,,,1.0,,,,,into_dust,0,0,0,1,0,0,0,,1,0,0
5410f7b608ad6ee3090e3d34,dublin,,other,31.0,male,False,,,,,,,,,,,,,True,,,,,,,,,3.0,2.0,4.0,3.0,4.0,2.0,,,,,,,,,,,,,3.0,,,,,into_dust,1,0,0,0,0,0,0,,0,0,0
5410f7b608ad6ee3090e3d37,dublin,,irish,21.0,female,False,,,,,,,,,,,,,True,,,,,,,,,3.0,5.0,4.0,5.0,3.0,1.0,,,,,,,,,,,,,1.0,,,,,into_dust,1,0,1,1,1,0,1,,1,0,0
5410f91308ad6ee3090e41ea,dublin,,irish,51.0,male,False,,,,,,,,,,,,,True,,,,,,,,,1.0,5.0,1.0,5.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,into_dust,1,1,0,0,0,0,0,,0,0,0
5410fab208ad6ee3090e4807,dublin,,irish,31.0,female,False,,,,,,,,,,,,,True,,,,,,,,,3.0,5.0,2.0,4.0,3.0,1.0,,,,,,,,,,,,,1.0,,,,,into_dust,1,0,0,0,1,0,0,,0,0,1
5410fc0508ad6ee3090e4cf8,dublin,,irish,11.0,male,True,,,,,,,,,,,,,True,,,,,,,,,1.0,3.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,1.0,,,,,into_dust,1,0,0,0,1,0,1,,1,0,0
5410fcb808ad6ee3090e4fb9,dublin,,irish,11.0,male,False,,,,,,,,,,,,,True,,,,,,,,,4.0,4.0,2.0,4.0,3.0,1.0,,,,,,,,,,,,,2.0,,,,,into_dust,1,0,1,0,1,0,0,,0,0,0
5410fe3c08ad6ee3090e55a0,dublin,,other,61.0,male,False,,,,,,,,,,,,,True,,,,,,,,,3.0,4.0,4.0,3.0,3.0,1.0,,,,,,,,,,,,,1.0,,,,,into_dust,1,0,0,0,1,0,1,,0,0,0
5410fec908ad6ee3090e579f,dublin,,irish,21.0,male,False,,,,,,,,,,,,,True,,,,,,,,,2.0,5.0,1.0,3.0,4.0,3.0,,,,,,,,,,,,,2.0,,,,,into_dust,1,0,0,1,0,0,0,,1,0,0
5410ffd808ad6ee3090e5b8c,dublin,,irish,11.0,male,False,,,,,,,,,,,3.0,,True,,,,,,,,,4.0,3.0,4.0,4.0,3.0,1.0,True,,,,,,,,,,,,1.0,,,,,into_dust,1,0,0,0,0,0,0,,0,0,0
5410ffda08ad6ee3090e5bab,dublin,,other,25.0,female,False,,,,,,,,,,,3.0,,True,,,,,,,,,4.0,4.0,4.0,4.0,3.0,1.0,False,,,,,,,,,,,,1.0,,,,,into_dust,0,0,0,0,1,0,0,,0,0,0
541100f808ad6ee3090e5ff6,dublin,,irish,14.0,male,False,,,,,,,,,,,2.0,,True,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,False,,,,,,,,,,,,3.0,,,,,into_dust,1,0,0,0,0,0,0,,0,0,0
541100f908ad6ee3090e5fff,dublin,,irish,14.0,female,False,,,,,,,,,,,3.0,,True,,,,,,,,,4.0,4.0,4.0,5.0,3.0,1.0,True,,,,,,,,,,,,1.0,,,,,into_dust,1,0,0,0,0,0,0,,0,0,0
5411015508ad6ee3090e615e,dublin,,other,17.0,male,False,,,,,,,,,,,3.0,,True,,,,,,,,,3.0,4.0,2.0,4.0,3.0,2.0,True,,,,,,,,,,,,1.0,,,,,into_dust,1,0,0,0,1,0,0,,0,0,0
541101b908ad6ee3090e62f7,dublin,,irish,27.0,female,False,,,,,,,,,,,1.0,,True,,,,,,,,,2.0,5.0,2.0,4.0,3.0,3.0,False,,,,,,,,,,,,3.0,,,,,into_dust,1,0,1,1,1,0,0,,0,0,1
541101b908ad6ee3090e6300,dublin,,irish,55.0,male,False,,,,,,,,,,,3.0,,True,,,,,,,,,1.0,4.0,1.0,2.0,1.0,5.0,True,,,,,,,,,,,,4.0,,,,,into_dust,1,1,0,1,0,0,1,,1,0,0
5411022e08ad6ee3090e64bb,dublin,,other,27.0,male,False,,,,,,,,,,,3.0,,True,,,,,,,,,3.0,4.0,2.0,4.0,2.0,1.0,False,,,,,,,,,,,,2.0,,,,,into_dust,1,0,1,1,1,0,1,,0,0,0
5411030f08ad6ee3090e67cf,dublin,,irish,27.0,male,False,,,,,,,,,,,1.0,,True,,,,,,,,,4.0,4.0,2.0,4.0,4.0,3.0,False,,,,,,,,,,,,1.0,,,,,into_dust,1,0,0,0,1,0,0,,0,0,0
5411030f08ad6ee3090e67d7,dublin,,other,16.0,female,True,,,,,,,,,,,3.0,,True,,,,,,,,,1.0,5.0,1.0,3.0,2.0,2.0,True,,,,,,,,,,,,1.0,,,,,into_dust,0,0,0,0,1,0,0,,1,0,0
5411047508ad6ee3090e6cbd,dublin,,irish,13.0,male,False,,,,,,,,,,,1.0,,True,,,,,,,,,2.0,5.0,2.0,3.0,2.0,4.0,False,,,,,,,,,,,,2.0,,,,,into_dust,0,0,0,0,1,0,0,,0,0,0
5411047608ad6ee3090e6cc9,dublin,,other,13.0,male,False,,,,,,,,,,,3.0,,True,,,,,,,,,4.0,2.0,5.0,5.0,3.0,2.0,False,,,,,,,,,,,,2.0,,,,,into_dust,1,0,0,0,0,0,0,,0,0,0
5411054d08ad6ee3090e6fe5,dublin,,irish,30.0,female,False,,,,,,,,,,,2.0,,True,,,,,,,,,2.0,4.0,2.0,3.0,2.0,2.0,True,,,,,,,,,,,,2.0,,,,,into_dust,1,1,0,0,1,0,1,,1,0,1
5411072208ad6ee3090e767f,dublin,,other,51.0,female,False,,,,,,,,,,,2.0,,True,,,,,,,,2.0,,1.0,,,,,True,,,2.0,,,,2.0,3.0,,,,,1.0,3.0,2.0,3.0,into_dust,0,0,0,0,0,0,0,,1,0,0
5410f8da08ad6ee3090e4126,dublin,,irish,20.0,male,False,,,,,,,,,,,2.0,,True,,,,,,,,4.0,,1.0,,,,,False,,,3.0,,,,4.0,2.0,,,,,4.0,4.0,2.0,4.0,into_dust,1,0,1,0,1,0,0,,0,0,1
5411002b08ad6ee3090e5cf8,dublin,,other,25.0,female,False,,,,,,,,,,,3.0,,True,,,,,,,,5.0,,1.0,,,,,False,,,3.0,,,,4.0,3.0,,,,,5.0,2.0,3.0,5.0,into_dust,0,0,0,0,0,0,1,,0,0,0
541100bc08ad6ee3090e5f2d,dublin,,other,25.0,female,False,,,,,,,,,,,2.0,,True,,,,,,,,3.0,,2.0,,,,,False,,,3.0,,,,4.0,2.0,,,,,2.0,5.0,2.0,5.0,into_dust,1,1,1,0,1,0,0,,0,0,1
541100bc08ad6ee3090e5f35,dublin,,irish,56.0,female,False,,,,,,,,,,,2.0,,True,,,,,,,,2.0,,1.0,,,,,False,,,3.0,,,,2.0,1.0,,,,,2.0,2.0,1.0,3.0,into_dust,0,1,0,1,1,0,1,,1,0,0
5411020b08ad6ee3090e6433,dublin,,irish,23.0,female,False,,,,,,,,,,,3.0,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,into_dust,1,0,0,0,0,0,0,,0,0,0
541103aa08ad6ee3090e69d4,dublin,,irish,32.0,female,False,,,,,,,,,,,2.0,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,into_dust,1,0,1,1,1,0,1,,0,0,1
5411049008ad6ee3090e6d3e,dublin,,irish,30.0,female,False,,,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,into_dust,1,0,1,0,1,0,1,,0,0,0
570eb78183a73509d0e03c12,taipei_city,en,taiwanese,46.0,male,False,4.0,3.0,4.0,4.0,1.0,4.0,2.0,5.0,4.0,2.0,1.0,4.0,False,2.0,2.0,3.0,2.0,3.0,2.0,-1.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,into_dust,1,0,0,0,1,0,0,,1,0,0
570eb73983a73509d0e02409,taipei_city,en,taiwanese,19.0,male,False,4.0,3.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,False,3.0,3.0,3.0,4.0,3.0,3.0,-1.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,0,1,0,0,,0,0,0
570eb75e83a73509d0e030c4,taipei_city,en,taiwanese,18.0,female,False,4.0,1.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,False,4.0,1.0,2.0,1.0,2.0,2.0,-1.0,3.0,5.0,5.0,5.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,into_dust,1,0,0,0,1,0,0,,0,0,0
570eb78183a73509d0e03c0b,taipei_city,zh_TW,taiwanese,25.0,female,False,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,False,3.0,2.0,4.0,3.0,4.0,4.0,-1.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,0,1,0,0,,0,0,0
570eb7b883a73509d0e04d15,taipei_city,en,taiwanese,20.0,male,True,5.0,1.0,5.0,2.0,5.0,4.0,5.0,2.0,1.0,2.0,4.0,5.0,False,5.0,2.0,3.0,4.0,3.0,3.0,-1.0,1.0,5.0,5.0,5.0,4.0,5.0,1.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,0,1,0,0,,0,0,0
570eb74b83a73509d0e02a0f,taipei_city,en,taiwanese,21.0,female,False,3.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,2.0,5.0,False,2.0,3.0,3.0,4.0,4.0,3.0,-1.0,1.0,5.0,5.0,5.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,0,1,0,0,,1,0,0
570eb77c83a73509d0e03a6b,taipei_city,en,taiwanese,11.0,male,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,False,1.0,2.0,5.0,2.0,3.0,4.0,-1.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,0,1,0,0,,0,0,0
570eb75083a73509d0e02bb7,taipei_city,zh_TW,taiwanese,31.0,female,False,2.0,1.0,4.0,5.0,1.0,4.0,2.0,5.0,5.0,4.0,3.0,1.0,False,3.0,3.0,4.0,1.0,4.0,2.0,-1.0,2.0,4.0,4.0,3.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,into_dust,1,0,0,0,1,0,0,,0,0,0
570eb78883a73509d0e03df2,taipei_city,en,taiwanese,17.0,female,False,4.0,1.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,False,5.0,3.0,3.0,4.0,3.0,3.0,-1.0,5.0,5.0,4.0,5.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,0,1,0,0,,1,0,0
570eb72e83a73509d0e020b7,taipei_city,en,taiwanese,13.0,male,False,5.0,4.0,2.0,2.0,2.0,5.0,5.0,2.0,5.0,4.0,1.0,4.0,False,2.0,5.0,5.0,4.0,3.0,5.0,-1.0,5.0,5.0,4.0,5.0,4.0,5.0,1.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,0,1,0,0,,0,0,0
570eb72683a73509d0e01e07,taipei_city,zh_TW,taiwanese,11.0,male,False,1.0,5.0,5.0,5.0,1.0,1.0,1.0,5.0,3.0,5.0,5.0,1.0,False,1.0,1.0,1.0,1.0,5.0,1.0,-1.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,0,1,0,0,,0,0,0
570eb7b483a73509d0e04b9b,taipei_city,en,portuguese,24.0,male,False,3.0,1.0,5.0,5.0,3.0,5.0,4.0,5.0,4.0,2.0,4.0,5.0,False,2.0,1.0,2.0,1.0,1.0,2.0,-1.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,,,,,,,,,,,,,,,,,,into_dust,1,0,0,0,1,1,0,,0,1,1
570eb77983a73509d0e03979,taipei_city,en,taiwanese,16.0,female,False,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,False,3.0,3.0,3.0,2.0,3.0,3.0,-1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,,into_dust,1,0,0,0,0,1,0,,0,1,0
570eb7a983a73509d0e04847,taipei_city,en,taiwanese,14.0,male,False,4.0,2.0,4.0,2.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,5.0,False,2.0,5.0,4.0,5.0,2.0,4.0,-1.0,3.0,4.0,4.0,4.0,4.0,5.0,1.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,0,1,0,0,,0,0,0
570eb73283a73509d0e021e5,taipei_city,en,taiwanese,19.0,male,False,2.0,4.0,2.0,5.0,2.0,5.0,4.0,4.0,5.0,5.0,3.0,5.0,False,4.0,4.0,4.0,4.0,3.0,3.0,-1.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,0,1,0,0,,0,0,0
570eb79483a73509d0e041b3,taipei_city,zh_TW,taiwanese,19.0,female,False,4.0,1.0,2.0,5.0,1.0,4.0,2.0,4.0,2.0,2.0,3.0,4.0,False,4.0,2.0,3.0,2.0,3.0,2.0,-1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,0,1,0,0,,1,0,0
570eb79683a73509d0e0424d,taipei_city,en,taiwanese,52.0,male,False,4.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,False,2.0,4.0,4.0,4.0,2.0,4.0,-1.0,3.0,4.0,4.0,4.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,1,1,0,1,,0,0,0
570eb73083a73509d0e02147,taipei_city,zh_TW,taiwanese,36.0,male,False,4.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,False,4.0,5.0,5.0,3.0,4.0,4.0,-1.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,0,1,0,0,,0,0,0
570eb78d83a73509d0e03faf,taipei_city,zh_TW,taiwanese,23.0,female,False,4.0,1.0,3.0,4.0,2.0,5.0,1.0,5.0,3.0,2.0,2.0,2.0,False,3.0,3.0,3.0,2.0,2.0,3.0,-1.0,3.0,4.0,4.0,4.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,0,0,0,0,,0,1,0
570eb74283a73509d0e0275d,taipei_city,zh_TW,taiwanese,10.0,male,False,4.0,4.0,5.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,2.0,4.0,False,2.0,1.0,2.0,2.0,1.0,1.0,-1.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,,,,,,,,,,,,,,,,,,into_dust,1,0,0,0,1,0,0,,1,0,0
570eb77283a73509d0e0377e,taipei_city,en,taiwanese,8.0,male,False,3.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,5.0,False,5.0,4.0,5.0,5.0,4.0,4.0,-1.0,4.0,5.0,5.0,5.0,2.0,5.0,2.0,,,,,,,,,,,,,,,,,,into_dust,1,0,0,1,1,0,0,,1,0,0
570eb78a83a73509d0e03eb9,taipei_city,en,taiwanese,13.0,female,False,5.0,1.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,False,1.0,5.0,5.0,5.0,1.0,5.0,-1.0,1.0,5.0,5.0,5.0,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,1,1,0,1,,1,0,0
570eb7ba83a73509d0e04daf,taipei_city,en,taiwanese,17.0,female,False,4.0,1.0,4.0,3.0,5.0,2.0,4.0,4.0,4.0,4.0,3.0,5.0,False,3.0,5.0,4.0,4.0,4.0,4.0,-1.0,4.0,5.0,5.0,5.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,0,1,0,0,,0,0,1
570eb77183a73509d0e03720,taipei_city,en,taiwanese,15.0,female,False,2.0,3.0,2.0,2.0,2.0,5.0,4.0,3.0,2.0,2.0,2.0,3.0,False,3.0,2.0,2.0,2.0,2.0,2.0,-1.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,0,1,0,0,,0,0,0
570eb76e83a73509d0e035eb,taipei_city,en,taiwanese,20.0,male,False,4.0,1.0,4.0,2.0,4.0,2.0,2.0,5.0,4.0,5.0,1.0,4.0,False,2.0,4.0,4.0,4.0,3.0,4.0,-1.0,4.0,2.0,4.0,4.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,into_dust,1,0,0,0,1,0,0,,0,0,0
570eb71e83a73509d0e01b6f,taipei_city,zh_TW,taiwanese,29.0,female,False,4.0,2.0,4.0,2.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,5.0,False,2.0,4.0,4.0,2.0,2.0,4.0,-1.0,3.0,5.0,4.0,5.0,2.0,5.0,4.0,,,,,,,,,,,,,,,,,,into_dust,1,0,0,1,1,0,0,,1,0,0
570eb76583a73509d0e032c0,taipei_city,en,taiwanese,13.0,male,False,5.0,1.0,5.0,2.0,5.0,1.0,5.0,2.0,4.0,4.0,5.0,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,-1.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,1,1,0,0,,1,0,0
570eb72283a73509d0e01c94,taipei_city,en,taiwanese,11.0,female,False,4.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,False,4.0,3.0,3.0,2.0,2.0,3.0,-1.0,4.0,5.0,4.0,5.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,0,1,0,0,,0,0,0
570eb74183a73509d0e026af,taipei_city,zh_TW,taiwanese,14.0,male,False,3.0,4.0,2.0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,2.0,4.0,False,5.0,2.0,3.0,2.0,3.0,3.0,-1.0,2.0,4.0,4.0,4.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,0,1,0,0,,0,0,0
570eb79683a73509d0e04236,taipei_city,en,taiwanese,41.0,female,False,4.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,3.0,False,1.0,3.0,3.0,4.0,3.0,3.0,-1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,0,1,0,1,,0,0,0
570eb72083a73509d0e01c27,taipei_city,en,taiwanese,28.0,male,False,4.0,2.0,4.0,2.0,4.0,4.0,2.0,5.0,2.0,4.0,3.0,4.0,False,4.0,4.0,4.0,3.0,4.0,4.0,-1.0,4.0,5.0,4.0,4.0,2.0,5.0,1.0,,,,,,,,,,,,,,,,,,into_dust,1,0,0,1,1,0,0,,1,0,0
570eb79d83a73509d0e044ac,taipei_city,en,taiwanese,26.0,male,False,2.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,5.0,False,3.0,1.0,3.0,4.0,2.0,2.0,-1.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,into_dust,1,0,0,0,1,1,0,,1,0,1
570eb76c83a73509d0e03564,taipei_city,en,taiwanese,14.0,female,False,2.0,1.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,5.0,False,1.0,1.0,1.0,2.0,1.0,1.0,-1.0,5.0,5.0,5.0,5.0,3.0,5.0,1.0,,,,,,,,,,,,,,,,,,into_dust,0,0,0,0,0,0,0,,1,0,0
