_id,location,sex,musical_background,nationality,visual_impairments,musical_expertise,hearing_impairments,age,critical_reaction,control_activity,control_tension,control_engagement,control_positivity,control_like_dislike,song_chillsshiversthrills,song_activity,song_tension,song_familiarity,song_engagement,song_positivity,song_like_dislike,song_inspired,song_wonder,song_spirituality,song_thrills,song_chills,song_tenderness,song_nostalgia,song_goosebumps,song_overwhelmed,song_shivers,control_power,song_transcendence,song_sadness,song_joyfulactivation,song_peacefulness,song_power,language,personality_trusting,personality_artistic,personality_imagination,personality_reserved,personality_outgoing,personality_lazy,personality_stress,personality_nervous,personality_fault,personality_thorough,concentration,song,musicpref_traditional_irish,musicpref_jazz,musicpref_folk,musicpref_hiphop,musicpref_classical,musicpref_none,musicpref_rock,musicpref_hip_hop,musicpref_world,musicpref_pop,musicpref_dance
570eb79d83a73509d0e044a7,taipei_city,male,0,taiwanese,0,2,0,13.0,False,2,3,4,3,2,0,5,5,1,5,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,zh_TW,4,2,4,3,3,5,1,4,4,1,5,into_dust,0,1,1,1,1,0,1,0,1,1,1
570eb79383a73509d0e0416b,taichung_city,male,0,taiwanese,0,1,0,15.0,False,3,3,3,4,2,0,4,5,1,4,4,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,en,5,5,4,2,5,4,4,4,4,4,5,into_dust,0,0,0,1,0,0,0,0,0,0,0
570eb73283a73509d0e021e5,taipei_city,male,0,taiwanese,0,3,0,19.0,False,3,4,4,3,4,0,5,5,1,5,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,en,2,4,2,5,2,5,4,4,5,5,5,into_dust,0,0,0,0,0,0,0,0,0,1,0
570eb72e83a73509d0e020ab,taipei_city,female,0,taiwanese,0,3,0,18.0,True,2,3,2,3,3,0,2,4,1,4,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,en,5,3,4,4,5,4,4,2,2,3,3,into_dust,0,0,0,0,0,0,0,0,0,1,0
570eb7a783a73509d0e047d2,taipei_city,female,0,taiwanese,0,3,0,10.0,False,4,5,3,4,4,0,5,5,1,5,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,en,5,2,4,4,4,3,2,2,2,2,4,into_dust,0,0,0,1,0,0,1,0,0,1,1
570eb76683a73509d0e0331a,taipei_city,male,0,taiwanese,0,3,0,19.0,False,2,3,1,3,2,0,3,3,1,3,3,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,zh_TW,3,3,3,3,3,3,3,3,3,3,2,into_dust,0,0,0,0,1,0,0,0,0,0,1
570eb77683a73509d0e038a8,taichung_city,male,0,taiwanese,0,3,0,11.0,False,3,4,4,3,4,0,3,3,2,3,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,zh_TW,3,3,3,3,3,3,3,3,4,3,4,into_dust,0,0,0,0,0,0,0,0,0,1,0
570eb7b083a73509d0e04a30,taichung_city,female,0,taiwanese,0,3,0,19.0,False,3,5,4,4,5,0,3,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,en,4,3,3,5,1,5,2,5,3,3,3,into_dust,0,0,0,0,0,0,0,0,0,1,0
570eb7b383a73509d0e04b29,taipei_city,male,0,taiwanese,0,2,0,16.0,False,2,2,3,2,3,0,3,4,1,4,3,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,en,4,5,3,4,2,3,2,5,2,5,5,into_dust,0,0,0,0,0,0,0,0,0,1,0
570eb74383a73509d0e02795,taipei_city,male,0,taiwanese,0,4,0,12.0,False,1,1,1,1,1,0,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,zh_TW,3,3,3,3,3,3,3,3,3,3,1,into_dust,0,0,0,0,0,0,0,0,0,1,0
570eb75283a73509d0e02c7a,taipei_city,male,0,taiwanese,0,4,0,12.0,False,2,5,3,3,4,0,3,4,1,5,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,en,2,4,5,3,5,5,3,4,5,2,5,into_dust,0,0,0,0,0,0,0,0,0,1,0
570eb75883a73509d0e02ea9,taipei_city,male,0,taiwanese,0,4,0,15.0,False,4,5,5,3,4,0,5,5,1,5,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,en,2,2,5,2,5,4,5,2,1,3,5,into_dust,0,0,0,0,0,0,0,0,0,1,0
570eb72783a73509d0e01e58,taipei_city,male,0,taiwanese,0,2,0,17.0,False,2,4,4,3,2,0,3,5,1,5,4,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,en,4,3,2,4,4,4,4,4,3,3,5,into_dust,0,0,0,0,1,0,0,0,0,1,0
570eb78183a73509d0e03c42,taipei_city,male,0,taiwanese,0,3,0,13.0,True,3,5,4,4,5,0,4,5,2,3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,en,3,3,3,3,3,3,3,3,3,3,5,into_dust,0,1,1,1,1,0,1,0,1,1,1
570eb78083a73509d0e03bc2,taipei_city,female,0,taiwanese,0,3,0,32.0,True,3,3,3,4,4,0,3,5,1,5,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,zh_TW,4,2,4,4,2,4,2,5,4,3,2,into_dust,0,0,0,0,0,0,0,0,0,1,0
570eb78e83a73509d0e0400d,taipei_city,female,0,taiwanese,0,3,0,35.0,False,2,2,5,3,3,0,4,5,1,5,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,en,4,1,5,2,4,3,4,3,5,4,5,into_dust,0,0,0,0,0,0,1,0,0,0,0
570eb78b83a73509d0e03ee5,taichung_city,female,0,taiwanese,0,2,0,19.0,True,3,4,4,4,4,0,4,5,1,5,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,en,4,2,5,4,4,3,4,5,2,4,3,into_dust,0,0,0,0,1,0,0,0,0,1,0
5410edc808ad6ee3090e20f0,bergen,male,0,norwegian,0,3,0,20.0,False,0,0,0,0,0,0,3,0,1,4,3,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,0,1,1,0,1
5410edd008ad6ee3090e2111,bergen,male,1,other,1,3,1,18.0,False,0,0,0,0,0,0,2,0,2,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,1,0,0,0,0,0,0
5410edd908ad6ee3090e2134,bergen,female,0,norwegian,0,2,0,32.0,True,0,0,0,0,0,0,3,0,2,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,1,0,0,0,0,1,0,0,1,0
5410ede308ad6ee3090e2159,bergen,male,1,norwegian,0,4,0,11.0,False,0,0,0,0,0,0,4,0,1,4,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,1,0,0,0,1,1,1,0,1
5410edfe08ad6ee3090e21bc,bergen,male,0,norwegian,0,2,1,42.0,True,0,0,0,0,0,0,3,0,3,3,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,1,0,0,0,0
5410ee0d08ad6ee3090e21f7,bergen,female,1,other,1,4,0,16.0,False,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,0,1,0,0,0
5410ee1608ad6ee3090e221d,bergen,female,1,norwegian,1,3,0,14.0,True,0,0,0,0,0,0,2,0,2,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,1,0,0,0,0,0,1,0,1,1
5410ee3208ad6ee3090e2286,bergen,female,1,norwegian,0,2,0,40.0,False,0,0,0,0,0,0,3,0,3,4,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,1,1,0,0,0,0,1,0,1,0
5410ee4508ad6ee3090e22c4,bergen,male,0,norwegian,0,2,0,46.0,False,0,0,0,0,0,0,4,0,1,4,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,1,0,0,0,0,0,0
5410ee6108ad6ee3090e2324,bergen,female,0,norwegian,0,1,0,32.0,False,0,0,0,0,0,0,3,0,1,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,0,0,0,1,0
5410ee6108ad6ee3090e232c,bergen,female,0,norwegian,1,3,0,57.0,False,0,0,0,0,0,0,4,0,3,4,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,1,0,0,0,1,0,0,1,0
5410ee6508ad6ee3090e233a,bergen,female,0,norwegian,0,3,0,59.0,True,0,0,0,0,0,0,4,0,3,4,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,1,0,0,0,0,0,0
5410ee8c08ad6ee3090e23ca,bergen,male,1,norwegian,1,3,1,15.0,False,0,0,0,0,0,0,4,0,5,4,4,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,1,0,0,0,0
5410ee9508ad6ee3090e23ea,bergen,female,0,norwegian,0,2,0,35.0,False,0,0,0,0,0,0,4,0,3,5,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,0,0,0,1,0
5410eea008ad6ee3090e2412,bergen,male,0,norwegian,1,3,0,32.0,True,0,0,0,0,0,0,2,0,2,2,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,1,0,0,1,0,1,0,0,1,0
5410eea408ad6ee3090e241f,bergen,female,0,norwegian,0,2,0,15.0,False,0,0,0,0,0,0,3,0,2,3,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,0,0,0,1,0
5410eeb508ad6ee3090e245c,bergen,female,1,norwegian,0,4,0,44.0,True,0,0,0,0,0,0,3,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,1,0,0,1,0,0,0,1,0,0
5410eecc08ad6ee3090e24a8,bergen,male,0,norwegian,0,2,0,27.0,False,0,0,0,0,0,0,4,0,1,5,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,1,0,0,0,0
5410eecd08ad6ee3090e24b8,bergen,male,0,norwegian,0,3,0,39.0,False,0,0,0,0,0,0,4,0,3,4,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,1,0,0,1,0
5410eedc08ad6ee3090e24f3,bergen,male,0,norwegian,0,3,0,12.0,False,0,0,0,0,0,0,2,0,1,2,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,1,0,0,0,0
5410eee108ad6ee3090e250a,bergen,female,0,norwegian,1,3,0,14.0,False,0,0,0,0,0,0,2,0,2,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,0,1,0,0,0
5410ef0c08ad6ee3090e25a0,bergen,female,0,norwegian,0,2,0,30.0,False,0,0,0,0,0,0,2,0,1,3,3,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,1,0,0,0,0
5410ef2f08ad6ee3090e261d,bergen,female,0,norwegian,0,3,0,26.0,True,0,0,0,0,0,0,3,0,1,4,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,1,1,0,1,0
5410ef2f08ad6ee3090e2628,bergen,female,0,norwegian,0,2,0,12.0,False,0,0,0,0,0,0,2,0,1,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,0,1,0,1,0
5410ef3008ad6ee3090e262a,bergen,female,1,norwegian,0,3,0,14.0,True,0,0,0,0,0,0,2,0,2,2,3,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,1,0,0,0,0,0
5410ef3c08ad6ee3090e2652,bergen,male,0,norwegian,0,3,0,10.0,False,0,0,0,0,0,0,5,0,1,5,5,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,0,1,0,0,0
5410ef5908ad6ee3090e26c3,bergen,male,0,other,0,3,0,62.0,False,0,0,0,0,0,0,4,0,1,5,5,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,1,0,0,0,0
5410ef9308ad6ee3090e2783,bergen,male,1,norwegian,0,3,0,34.0,False,0,0,0,0,0,0,4,0,5,5,5,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,1,0,0,0,0
5410ef9308ad6ee3090e2785,bergen,male,0,norwegian,0,1,0,14.0,False,0,0,0,0,0,0,4,0,3,4,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,0,0,0,1,0
5410ef9e08ad6ee3090e27b1,bergen,female,0,other,1,2,0,24.0,False,0,0,0,0,0,0,2,0,2,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,0,0,0,1,0
5410efb708ad6ee3090e280c,bergen,male,0,norwegian,0,4,0,15.0,False,0,0,0,0,0,0,2,0,3,2,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,1,1,1,0,0
5410efc908ad6ee3090e284e,bergen,female,0,other,0,3,0,30.0,False,0,0,0,0,0,0,3,0,3,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,1,0,0,0,0
5410efe108ad6ee3090e28a2,bergen,male,0,norwegian,0,2,0,13.0,False,0,0,0,0,0,0,4,0,3,5,4,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,0,0,0,1,0
5410efe108ad6ee3090e28aa,bergen,male,1,norwegian,0,4,0,38.0,False,0,0,0,0,0,0,3,0,3,4,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,1,0,1,0,0,1,0
5410eff908ad6ee3090e28fe,bergen,male,1,norwegian,1,4,0,14.0,True,0,0,0,0,0,0,5,0,2,5,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,1,1,0,1,0,0,1,0,1,0
5410f00908ad6ee3090e293a,bergen,female,0,norwegian,0,4,0,14.0,False,0,0,0,0,0,0,5,0,2,4,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,0,1,0,1,1
5410f00a08ad6ee3090e293d,bergen,male,1,norwegian,0,5,0,14.0,True,0,0,0,0,0,0,3,0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,0,0,1,0,0
5410f00a08ad6ee3090e2944,bergen,male,0,norwegian,0,3,0,14.0,True,0,0,0,0,0,0,1,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,0,0,0,1,0
5410f01908ad6ee3090e2974,bergen,female,0,other,0,3,0,40.0,False,0,0,0,0,0,0,4,0,1,4,4,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,1,0,1,0,0,1,0
5410f01908ad6ee3090e2977,bergen,male,1,norwegian,0,3,0,13.0,False,0,0,0,0,0,0,3,0,1,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,0,0,0,1,0
5410f01908ad6ee3090e297b,bergen,male,0,norwegian,0,2,0,31.0,False,0,0,0,0,0,0,4,0,2,4,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,0,0,0,1,0
5410f01908ad6ee3090e297c,bergen,female,0,norwegian,0,4,0,12.0,False,0,0,0,0,0,0,3,0,2,4,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,1,0,0,0,0,0
5410f02708ad6ee3090e29ad,bergen,female,0,norwegian,1,3,0,57.0,False,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,1,0,0,0,0,0,0,0,0
5410f03a08ad6ee3090e29f7,bergen,male,0,other,0,3,0,9.0,False,0,0,0,0,0,0,4,0,5,5,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,1,1,0,1,1
5410f04008ad6ee3090e2a0a,bergen,female,0,other,1,1,1,9.0,False,0,0,0,0,0,0,5,0,2,3,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,0,1,0,1,0
5410f05408ad6ee3090e2a56,bergen,female,0,norwegian,1,4,0,19.0,False,0,0,0,0,0,0,3,0,5,3,2,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,0,0,0,1,0
5410f06d08ad6ee3090e2aa9,bergen,female,0,norwegian,0,4,0,17.0,False,0,0,0,0,0,0,2,0,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,0,0,0,1,0
5410f07308ad6ee3090e2abe,bergen,female,1,norwegian,1,4,1,44.0,True,0,0,0,0,0,0,4,0,1,5,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,1,0,0,1,0,0,0,0,1,0
5410f07d08ad6ee3090e2ae1,bergen,female,1,norwegian,0,3,0,13.0,True,0,0,0,0,0,0,2,0,1,3,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,1,0,1,1,0,1,0
5410f07d08ad6ee3090e2ae5,bergen,female,0,norwegian,1,3,1,13.0,False,0,0,0,0,0,0,4,0,1,3,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,1,0,0,1,1
5410f08308ad6ee3090e2af4,bergen,female,0,norwegian,0,3,0,14.0,True,0,0,0,0,0,0,5,0,5,5,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,1,0,0,0,0
5410f08908ad6ee3090e2b08,bergen,male,0,norwegian,0,4,0,42.0,False,0,0,0,0,0,0,4,0,2,4,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,1,0,1,0,0,1,1
5410f08908ad6ee3090e2b0c,bergen,female,1,norwegian,0,3,0,16.0,True,0,0,0,0,0,0,4,0,4,4,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,1,0,0,0,0,0,1,0,1,1
5410f09008ad6ee3090e2b22,bergen,male,0,norwegian,0,3,0,21.0,False,0,0,0,0,0,0,3,0,3,3,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,1,0,1,0,1,0,0,0,0
5410f09e08ad6ee3090e2b4d,bergen,female,0,norwegian,1,2,0,24.0,True,0,0,0,0,0,0,3,0,3,4,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,1,0,0,0,0,1,0,0,0,0
5410f0ab08ad6ee3090e2b7e,bergen,female,1,norwegian,0,3,0,15.0,True,0,0,0,0,0,0,3,0,3,3,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,1,1,0,1,1
5410f0c608ad6ee3090e2be4,bergen,male,1,other,0,3,0,12.0,False,0,0,0,0,0,0,5,0,4,5,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,0,0,0,1,0
5410f0d608ad6ee3090e2c1a,bergen,female,0,norwegian,1,2,0,33.0,True,0,0,0,0,0,0,4,0,2,4,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,0,0,0,1,0
5410f12108ad6ee3090e2cb6,bergen,male,0,norwegian,0,2,0,14.0,True,0,0,0,0,0,0,3,0,3,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,0,1,0,0,0
5410f12a08ad6ee3090e2cca,bergen,male,1,norwegian,1,4,1,16.0,False,0,0,0,0,0,0,4,0,5,5,5,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,1,0,0,1,0,1,1,0,1,1
5410f16108ad6ee3090e2d40,bergen,female,0,norwegian,0,3,0,47.0,False,0,0,0,0,0,0,3,0,1,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,0,0,0,1,0
5410f1cc08ad6ee3090e2dfb,bergen,male,1,norwegian,0,2,0,14.0,False,0,0,0,0,0,0,3,0,1,1,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,0,0,0,1,0
5410f1da08ad6ee3090e2e13,bergen,female,1,norwegian,0,5,0,13.0,False,0,0,0,0,0,0,1,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,1,0,0,1,0,0,0,0,1,1
5410f21b08ad6ee3090e2e95,bergen,female,0,norwegian,0,3,0,27.0,False,0,0,0,0,0,0,2,0,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,0,0,1,0,0
5410f23308ad6ee3090e2ec5,bergen,male,1,norwegian,0,4,0,18.0,False,0,0,0,0,0,0,4,0,1,4,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,1,1,0,1,0,1,0,0,1,0
5410f24408ad6ee3090e2ef3,bergen,male,0,other,0,2,0,46.0,False,0,0,0,0,0,0,3,0,3,3,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,1,0,0,0,0,0,0,0,0
5410f28d08ad6ee3090e2f8d,bergen,male,0,other,0,3,0,47.0,True,0,0,0,0,0,0,2,0,1,2,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,1,0,1,0,1,1,0,1,0
5410f2e908ad6ee3090e304d,bergen,female,0,norwegian,0,3,0,12.0,True,0,0,0,0,0,0,3,0,3,2,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,0,1,0,1,1
5410f2fd08ad6ee3090e3078,bergen,male,0,norwegian,0,2,0,12.0,False,0,0,0,0,0,0,4,0,1,2,2,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,0,0,0,1,0
5410f2fd08ad6ee3090e307c,bergen,male,0,norwegian,0,2,0,15.0,True,0,0,0,0,0,0,3,0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,1,1,0,1,0
5410f30708ad6ee3090e3097,bergen,male,1,norwegian,0,3,0,13.0,False,0,0,0,0,0,0,4,0,1,2,3,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,1,0,0,1,0,1,1,0,1,1
5410f32e08ad6ee3090e30dd,bergen,female,0,norwegian,0,3,0,48.0,False,0,0,0,0,0,0,2,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,0,0,0,1,0
5410f32e08ad6ee3090e30e1,bergen,female,1,other,1,4,0,16.0,False,0,0,0,0,0,0,2,0,3,4,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,other,0,0,0,0,0,0,0,0,0,0,0,raining_blood,0,0,0,0,0,0,0,0,0,1,0
